"FLTR","2023-10-01T00:00","16623.4"
"FLTR","2023-10-02T00:00","16789.64"
"FLTR","2023-10-03T00:00","16756.06"
"FLTR","2023-10-04T00:00","16588.5"
"FLTR","2023-10-05T00:00","16505.56"
"FLTR","2023-10-06T00:00","16720.13"
"FLTR","2023-10-07T00:00","16803.73"
"FLTR","2023-10-08T00:00","16786.92"
"FLTR","2023-10-09T00:00","16635.84"
"FLTR","2023-10-10T00:00","16768.93"
